"subject" "activity" "feature" "measurement" "mean_value"
2 "WALKING" "fBodyGyro" "meanFreq()" 0.0347769543056497
2 "WALKING" "fBodyGyro" "std()" -0.565652202259887
2 "WALKING" "tBodyAcc" "mean()" 0.0507771028533333
2 "WALKING" "tBodyAcc" "std()" -0.308997205567232
2 "WALKING" "tBodyAccJerk" "mean()" 0.0293175582076271
2 "WALKING" "tBodyAccJerk" "std()" -0.293407705962712
2 "WALKING" "tBodyAccJerkMag" "mean()" -0.281424153881356
2 "WALKING" "tBodyAccJerkMag" "std()" -0.164150985127119
2 "WALKING" "tBodyAccMag" "mean()" -0.290407593728814
2 "WALKING" "tBodyAccMag" "std()" -0.422544169322034
2 "WALKING" "tBodyGyro" "mean()" -0.00614346136920904
2 "WALKING" "tBodyGyro" "std()" -0.527029819548023
2 "WALKING" "tBodyGyroJerk" "mean()" -0.0624024011683616
2 "WALKING" "tBodyGyroJerk" "std()" -0.486394314971751
2 "WALKING" "tBodyGyroJerkMag" "mean()" -0.547911950338983
2 "WALKING" "tBodyGyroJerkMag" "std()" -0.557798151355932
2 "WALKING" "tBodyGyroMag" "mean()" -0.446549092881356
2 "WALKING" "tBodyGyroMag" "std()" -0.553019916271186
2 "WALKING" "tGravityAcc" "mean()" 0.217045776836158
2 "WALKING" "tGravityAcc" "std()" -0.972294309548023
2 "WALKING" "tGravityAccMag" "mean()" -0.290407593728814
2 "WALKING" "tGravityAccMag" "std()" -0.422544169322034
2 "WALKING_DOWNSTAIRS" "fBodyAcc" "mean()" 0.0866318100304965
2 "WALKING_DOWNSTAIRS" "fBodyAcc" "meanFreq()" -0.0571375981207801
2 "WALKING_DOWNSTAIRS" "fBodyAcc" "std()" 0.00868189950992908
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean()" -0.0123896264191489
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "meanFreq()" -0.245372194574468
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std()" -0.092478337193617
2 "WALKING_DOWNSTAIRS" "fBodyAccMag" "mean()" 0.293424826591489
2 "WALKING_DOWNSTAIRS" "fBodyAccMag" "meanFreq()" 0.0938321297617021
2 "WALKING_DOWNSTAIRS" "fBodyAccMag" "std()" -0.0214787881723404
2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "mean()" 0.222247409576596
2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.0188355111404255
2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "std()" 0.227480732542553
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.380175306489362
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" -0.0512479640553192
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.343698985425532
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "mean()" -0.320838543553191
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.103971241706383
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "std()" -0.372576755361702
2 "WALKING_DOWNSTAIRS" "fBodyGyro" "mean()" -0.198394756004965
2 "WALKING_DOWNSTAIRS" "fBodyGyro" "meanFreq()" 0.0587782039347518
2 "WALKING_DOWNSTAIRS" "fBodyGyro" "std()" -0.420385695638298
2 "WALKING_DOWNSTAIRS" "tBodyAcc" "mean()" 0.0460469966148936
2 "WALKING_DOWNSTAIRS" "tBodyAcc" "std()" 0.068803520777305
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean()" 0.028608618992695
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std()" -0.0220149551319149
2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "mean()" 0.00565516335106383
2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "std()" 0.22961718512766
2 "WALKING_DOWNSTAIRS" "tBodyAccMag" "mean()" 0.0899511204978723
2 "WALKING_DOWNSTAIRS" "tBodyAccMag" "std()" 0.215586334889362
2 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean()" -0.00786561209503546
2 "WALKING_DOWNSTAIRS" "tBodyGyro" "std()" -0.33864892098156
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "mean()" -0.057091285764539
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "std()" -0.310534537421986
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "mean()" -0.410872671489362
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "std()" -0.343187875404255
2 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "mean()" -0.162188586930426
2 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "std()" -0.274844110531915
2 "WALKING_DOWNSTAIRS" "tGravityAcc" "mean()" 0.164054076207092
2 "WALKING_DOWNSTAIRS" "tGravityAcc" "std()" -0.937289532765957
2 "WALKING_DOWNSTAIRS" "tGravityAccMag" "mean()" 0.0899511204978723
2 "WALKING_DOWNSTAIRS" "tGravityAccMag" "std()" 0.215586334889362
2 "WALKING_UPSTAIRS" "fBodyAcc" "mean()" -0.179266153551458
2 "WALKING_UPSTAIRS" "fBodyAcc" "meanFreq()" -0.193408849876486
2 "WALKING_UPSTAIRS" "fBodyAcc" "std()" -0.110082370565972
2 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean()" -0.323069878258333
2 "WALKING_UPSTAIRS" "fBodyAccJerk" "meanFreq()" -0.237007220840278
2 "WALKING_UPSTAIRS" "fBodyAccJerk" "std()" -0.411353523194444
2 "WALKING_UPSTAIRS" "fBodyAccMag" "mean()" -0.14531853915625
2 "WALKING_UPSTAIRS" "fBodyAccMag" "meanFreq()" 0.107680395229167
2 "WALKING_UPSTAIRS" "fBodyAccMag" "std()" -0.36672824375
2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.189511136902083
2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" -0.0119168233583333
2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.2604238389625
2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.60079849625
2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0467433991041667
2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.621820202916667
2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "mean()" -0.450612184791667
2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "meanFreq()" -0.022752769044375
2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "std()" -0.438620401875
2 "WALKING_UPSTAIRS" "fBodyGyro" "mean()" -0.356110274472222
2 "WALKING_UPSTAIRS" "fBodyGyro" "meanFreq()" -0.1076746987125
2 "WALKING_UPSTAIRS" "fBodyGyro" "std()" -0.384729935354167
2 "WALKING_UPSTAIRS" "tBodyAcc" "mean()" 0.0244129258901389
2 "WALKING_UPSTAIRS" "tBodyAcc" "std()" -0.102823382596528
2 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean()" 0.0280741226879861
2 "WALKING_UPSTAIRS" "tBodyAccJerk" "std()" -0.345172397733333
2 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "mean()" -0.321268911041667
2 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "std()" -0.21738939458125
2 "WALKING_UPSTAIRS" "tBodyAccMag" "mean()" -0.107322679520833
2 "WALKING_UPSTAIRS" "tBodyAccMag" "std()" -0.205977045295833
2 "WALKING_UPSTAIRS" "tBodyGyro" "mean()" -0.00698072367708333
2 "WALKING_UPSTAIRS" "tBodyGyro" "std()" -0.356515729101389
2 "WALKING_UPSTAIRS" "tBodyGyroJerk" "mean()" -0.0566023063805556
2 "WALKING_UPSTAIRS" "tBodyGyroJerk" "std()" -0.525980553958333
2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "mean()" -0.572816438541667
2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "std()" -0.597291719166667
2 "WALKING_UPSTAIRS" "tBodyGyroMag" "mean()" -0.219713472958333
2 "WALKING_UPSTAIRS" "tBodyGyroMag" "std()" -0.377532167604167
2 "WALKING_UPSTAIRS" "tGravityAcc" "mean()" 0.0595380964111111
2 "WALKING_UPSTAIRS" "tGravityAcc" "std()" -0.912059750138889
2 "WALKING_UPSTAIRS" "tGravityAccMag" "mean()" -0.107322679520833
2 "WALKING_UPSTAIRS" "tGravityAccMag" "std()" -0.205977045295833
3 "LAYING" "fBodyAcc" "mean()" -0.970055911182796
3 "LAYING" "fBodyAcc" "meanFreq()" 0.127163259706452
3 "LAYING" "fBodyAcc" "std()" -0.970354937795699
3 "LAYING" "fBodyAccJerk" "mean()" -0.976129220107527
3 "LAYING" "fBodyAccJerk" "meanFreq()" 0.0692069162677419
3 "LAYING" "fBodyAccJerk" "std()" -0.979292844462366
3 "LAYING" "fBodyAccMag" "mean()" -0.96552427516129
3 "LAYING" "fBodyAccMag" "meanFreq()" 0.236990127870968
3 "LAYING" "fBodyAccMag" "std()" -0.968350217419355
3 "LAYING" "fBodyBodyAccJerkMag" "mean()" -0.975949597903226
3 "LAYING" "fBodyBodyAccJerkMag" "meanFreq()" 0.238611133937097
3 "LAYING" "fBodyBodyAccJerkMag" "std()" -0.975305377903226
3 "LAYING" "fBodyBodyGyroJerkMag" "mean()" -0.984278251290323
3 "LAYING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.110697704185484
3 "LAYING" "fBodyBodyGyroJerkMag" "std()" -0.982568158064516
3 "LAYING" "fBodyBodyGyroMag" "mean()" -0.96458672483871
3 "LAYING" "fBodyBodyGyroMag" "meanFreq()" -0.0229296114693548
3 "LAYING" "fBodyBodyGyroMag" "std()" -0.955441855806452
3 "LAYING" "fBodyGyro" "mean()" -0.970202968655914
3 "LAYING" "fBodyGyro" "meanFreq()" 0.0129292664095699
3 "LAYING" "fBodyGyro" "std()" -0.973425261129032
3 "LAYING" "tBodyAcc" "mean()" 0.0517535655768817
3 "LAYING" "tBodyAcc" "std()" -0.969508406182796
3 "LAYING" "tBodyAccJerk" "mean()" 0.0288096516559113
3 "LAYING" "tBodyAccJerk" "std()" -0.977227734139785
3 "LAYING" "tBodyAccJerkMag" "mean()" -0.979484593387097
3 "LAYING" "tBodyAccJerkMag" "std()" -0.976121297903226
3 "LAYING" "tBodyAccMag" "mean()" -0.972791346129032
3 "LAYING" "tBodyAccMag" "std()" -0.964218176451613
3 "LAYING" "tBodyGyro" "mean()" 0.0151105970454301
3 "LAYING" "tBodyGyro" "std()" -0.971774671612903
3 "LAYING" "tBodyGyroJerk" "mean()" -0.0692518484569892
3 "LAYING" "tBodyGyroJerk" "std()" -0.983476555483871
3 "LAYING" "tBodyGyroJerkMag" "mean()" -0.98671362516129
3 "LAYING" "tBodyGyroJerkMag" "std()" -0.983139255645161
3 "LAYING" "tBodyGyroMag" "mean()" -0.951564751451613
3 "LAYING" "tBodyGyroMag" "std()" -0.954275110967742
3 "LAYING" "tGravityAcc" "mean()" 0.361325602258065
3 "LAYING" "tGravityAcc" "std()" -0.976174162204301
3 "LAYING" "tGravityAccMag" "mean()" -0.972791346129032
3 "LAYING" "tGravityAccMag" "std()" -0.964218176451613
3 "SITTING" "fBodyAcc" "mean()" -0.926683372564103
3 "SITTING" "fBodyAcc" "meanFreq()" 0.0241815299173077
3 "SITTING" "fBodyAcc" "std()" -0.895194666666667
3 "SITTING" "fBodyAccJerk" "mean()" -0.96665539474359
3 "SITTING" "fBodyAccJerk" "meanFreq()" 0.0253565387542949
3 "SITTING" "fBodyAccJerk" "std()" -0.969968288012821
3 "SITTING" "fBodyAccMag" "mean()" -0.904185725576923
3 "SITTING" "fBodyAccMag" "meanFreq()" 0.02816007875
3 "SITTING" "fBodyAccMag" "std()" -0.874626592115385
3 "SITTING" "fBodyBodyAccJerkMag" "mean()" -0.965888891730769
3 "SITTING" "fBodyBodyAccJerkMag" "meanFreq()" 0.286795769778846
3 "SITTING" "fBodyBodyAccJerkMag" "std()" -0.966568852884615
3 "SITTING" "fBodyBodyGyroJerkMag" "mean()" -0.977898105576923
3 "SITTING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0871902338923077
3 "SITTING" "fBodyBodyGyroJerkMag" "std()" -0.976689802692308
3 "SITTING" "fBodyBodyGyroMag" "mean()" -0.946664943653846
3 "SITTING" "fBodyBodyGyroMag" "meanFreq()" -0.115525765230769
3 "SITTING" "fBodyBodyGyroMag" "std()" -0.925449629
3 "SITTING" "fBodyGyro" "mean()" -0.949564048846154
3 "SITTING" "fBodyGyro" "meanFreq()" -0.0509015173474359
3 "SITTING" "fBodyGyro" "std()" -0.946085400705128
3 "SITTING" "tBodyAcc" "mean()" 0.0517788934634615
3 "SITTING" "tBodyAcc" "std()" -0.900912702820513
3 "SITTING" "tBodyAccJerk" "mean()" 0.0237005498240385
3 "SITTING" "tBodyAccJerk" "std()" -0.967586782435897
3 "SITTING" "tBodyAccJerkMag" "mean()" -0.969080752884615
3 "SITTING" "tBodyAccJerkMag" "std()" -0.966550084230769
3 "SITTING" "tBodyAccMag" "mean()" -0.895383350192308
3 "SITTING" "tBodyAccMag" "std()" -0.8703017
3 "SITTING" "tBodyGyro" "mean()" -0.00658870855923077
3 "SITTING" "tBodyGyro" "std()" -0.945567683397436
3 "SITTING" "tBodyGyroJerk" "mean()" -0.0662349579690385
3 "SITTING" "tBodyGyroJerk" "std()" -0.974978161730769
3 "SITTING" "tBodyGyroJerkMag" "mean()" -0.977998051923077
3 "SITTING" "tBodyGyroJerkMag" "std()" -0.976772675961538
3 "SITTING" "tBodyGyroMag" "mean()" -0.919354372307692
3 "SITTING" "tBodyGyroMag" "std()" -0.925518103807692
3 "SITTING" "tGravityAcc" "mean()" 0.389140982107628
3 "SITTING" "tGravityAcc" "std()" -0.919661261474359
3 "SITTING" "tGravityAccMag" "mean()" -0.895383350192308
3 "SITTING" "tGravityAccMag" "std()" -0.8703017
3 "STANDING" "fBodyAcc" "mean()" -0.935902166174863
3 "STANDING" "fBodyAcc" "meanFreq()" -0.0691619944912568
3 "STANDING" "fBodyAcc" "std()" -0.922388963497268
3 "STANDING" "fBodyAccJerk" "mean()" -0.956779911256831
3 "STANDING" "fBodyAccJerk" "meanFreq()" -0.0985253372331148
3 "STANDING" "fBodyAccJerk" "std()" -0.96003847284153
3 "STANDING" "fBodyAccMag" "mean()" -0.926968932295082
3 "STANDING" "fBodyAccMag" "meanFreq()" -0.000332753967377052
3 "STANDING" "fBodyAccMag" "std()" -0.921836076557377
3 "STANDING" "fBodyBodyAccJerkMag" "mean()" -0.948627467704918
3 "STANDING" "fBodyBodyAccJerkMag" "meanFreq()" 0.129816297732787
3 "STANDING" "fBodyBodyAccJerkMag" "std()" -0.94820681442623
3 "STANDING" "fBodyBodyGyroJerkMag" "mean()" -0.960331717868852
3 "STANDING" "fBodyBodyGyroJerkMag" "meanFreq()" -0.020630781795082
3 "STANDING" "fBodyBodyGyroJerkMag" "std()" -0.957121510491803
3 "STANDING" "fBodyBodyGyroMag" "mean()" -0.913682362622951
3 "STANDING" "fBodyBodyGyroMag" "meanFreq()" -0.309822161422951
3 "STANDING" "fBodyBodyGyroMag" "std()" -0.883439718032787
3 "STANDING" "fBodyGyro" "mean()" -0.918388654153005
3 "STANDING" "fBodyGyro" "meanFreq()" -0.280746246582623
3 "STANDING" "fBodyGyro" "std()" -0.91495181989071
3 "STANDING" "tBodyAcc" "mean()" 0.0546957117129945
3 "STANDING" "tBodyAcc" "std()" -0.923870288415301
3 "STANDING" "tBodyAccJerk" "mean()" 0.0249116397774863
3 "STANDING" "tBodyAccJerk" "std()" -0.957277636666667
3 "STANDING" "tBodyAccJerkMag" "mean()" -0.959303840327869
3 "STANDING" "tBodyAccJerkMag" "std()" -0.948770043278689
3 "STANDING" "tBodyAccMag" "mean()" -0.925430819016393
3 "STANDING" "tBodyAccMag" "std()" -0.915143303606557
3 "STANDING" "tBodyGyro" "mean()" -0.00554886449781421
3 "STANDING" "tBodyGyro" "std()" -0.913538309071038
3 "STANDING" "tBodyGyroJerk" "mean()" -0.0627950198786885
3 "STANDING" "tBodyGyroJerk" "std()" -0.955888134043716
3 "STANDING" "tBodyGyroJerkMag" "mean()" -0.962339339672131
3 "STANDING" "tBodyGyroJerkMag" "std()" -0.957679766885246
3 "STANDING" "tBodyGyroMag" "mean()" -0.892089349344262
3 "STANDING" "tBodyGyroMag" "std()" -0.88212522147541
3 "STANDING" "tGravityAcc" "mean()" 0.219352918316393
3 "STANDING" "tGravityAcc" "std()" -0.955869109071038
3 "STANDING" "tGravityAccMag" "mean()" -0.925430819016393
3 "STANDING" "tGravityAccMag" "std()" -0.915143303606557
3 "WALKING" "fBodyAcc" "mean()" -0.2700968405
3 "WALKING" "fBodyAcc" "meanFreq()" -5.84595465517357e-06
3 "WALKING" "fBodyAcc" "std()" -0.308768695724713
3 "WALKING" "fBodyAccJerk" "mean()" -0.31978009604023
3 "WALKING" "fBodyAccJerk" "meanFreq()" -0.273885767022989
3 "WALKING" "fBodyAccJerk" "std()" -0.281913576253506
3 "WALKING" "fBodyAccMag" "mean()" -0.290031535172414
3 "WALKING" "fBodyAccMag" "meanFreq()" 0.113494312836207
3 "WALKING" "fBodyAccMag" "std()" -0.456373080862069
3 "WALKING" "fBodyBodyAccJerkMag" "mean()" -0.186764516965517
3 "WALKING" "fBodyBodyAccJerkMag" "meanFreq()" -0.11716398312069
3 "WALKING" "fBodyBodyAccJerkMag" "std()" -0.0898519904044828
3 "WALKING" "fBodyBodyGyroJerkMag" "mean()" -0.607751646034483
3 "WALKING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0457622957586207
3 "WALKING" "fBodyBodyGyroJerkMag" "std()" -0.549087007931034
3 "WALKING" "fBodyBodyGyroMag" "mean()" -0.569755772241379
3 "WALKING" "fBodyBodyGyroMag" "meanFreq()" 0.180946463034483
3 "WALKING" "fBodyBodyGyroMag" "std()" -0.632643292931034
3 "WALKING" "fBodyGyro" "mean()" -0.472499415517241
3 "WALKING" "fBodyGyro" "meanFreq()" -0.0162459780994253
3 "WALKING" "fBodyGyro" "std()" -0.576635477126437
3 "WALKING" "tBodyAcc" "mean()" 0.0485719392736782
3 "WALKING" "tBodyAcc" "std()" -0.272560928518391
3 "WALKING" "tBodyAccJerk" "mean()" 0.0286370302725862
3 "WALKING" "tBodyAccJerk" "std()" -0.281042573228161
3 "WALKING" "tBodyAccJerkMag" "mean()" -0.280009317413793
3 "WALKING" "tBodyAccJerkMag" "std()" -0.139916355325862
3 "WALKING" "tBodyAccMag" "mean()" -0.254690333275862
3 "WALKING" "tBodyAccMag" "std()" -0.328428936551724
3 "WALKING" "tBodyGyro" "mean()" -0.00740233957011494
3 "WALKING" "tBodyGyro" "std()" -0.537453077298851
3 "WALKING" "tBodyGyroJerk" "mean()" -0.0614629639185632
3 "WALKING" "tBodyGyroJerk" "std()" -0.520558350172414
3 "WALKING" "tBodyGyroJerkMag" "mean()" -0.566135217931034
3 "WALKING" "tBodyGyroJerkMag" "std()" -0.567371560862069
3 "WALKING" "tBodyGyroMag" "mean()" -0.466411754137931
3 "WALKING" "tBodyGyroMag" "std()" -0.561510683275862
3 "WALKING" "tGravityAcc" "mean()" 0.178804173028736
3 "WALKING" "tGravityAcc" "std()" -0.96407300862069
3 "WALKING" "tGravityAccMag" "mean()" -0.254690333275862
3 "WALKING" "tGravityAccMag" "std()" -0.328428936551724
3 "WALKING_DOWNSTAIRS" "fBodyAcc" "mean()" -0.151441197204082
3 "WALKING_DOWNSTAIRS" "fBodyAcc" "meanFreq()" -0.109852491701497
3 "WALKING_DOWNSTAIRS" "fBodyAcc" "std()" -0.18829570254966
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean()" -0.251889568585034
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "meanFreq()" -0.28668148514966
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std()" -0.308898737677803
3 "WALKING_DOWNSTAIRS" "fBodyAccMag" "mean()" 0.0289413195612245
3 "WALKING_DOWNSTAIRS" "fBodyAccMag" "meanFreq()" 0.0439616686306122
3 "WALKING_DOWNSTAIRS" "fBodyAccMag" "std()" -0.233849422120408
3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.049477977322449
3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.0434967841218367
3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.159102288018367
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.576277199387755
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0654444360816327
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.624910820612245
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "mean()" -0.332376629371429
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "meanFreq()" -0.0516699550093633
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "std()" -0.322440827020408
3 "WALKING_DOWNSTAIRS" "fBodyGyro" "mean()" -0.324875733185714
3 "WALKING_DOWNSTAIRS" "fBodyGyro" "meanFreq()" -0.059617931714966
3 "WALKING_DOWNSTAIRS" "fBodyGyro" "std()" -0.469963061506803
3 "WALKING_DOWNSTAIRS" "tBodyAcc" "mean()" 0.0523094112842857
3 "WALKING_DOWNSTAIRS" "tBodyAcc" "std()" -0.150933555112925
3 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean()" 0.0271708088619728
3 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std()" -0.256325147421769
3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "mean()" -0.205239246653061
3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "std()" -0.0926324494530612
3 "WALKING_DOWNSTAIRS" "tBodyAccMag" "mean()" -0.0628126118283674
3 "WALKING_DOWNSTAIRS" "tBodyAccMag" "std()" -0.0411340078469388
3 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean()" -0.00722744749795918
3 "WALKING_DOWNSTAIRS" "tBodyGyro" "std()" -0.41690052317483
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "mean()" -0.0528820904122449
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "std()" -0.447078637605442
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "mean()" -0.508567577142857
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "std()" -0.583919211020408
3 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "mean()" -0.215294501244898
3 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "std()" -0.245794699346939
3 "WALKING_DOWNSTAIRS" "tGravityAcc" "mean()" 0.202625271809524
3 "WALKING_DOWNSTAIRS" "tGravityAcc" "std()" -0.932033238367347
3 "WALKING_DOWNSTAIRS" "tGravityAccMag" "mean()" -0.0628126118283674
3 "WALKING_DOWNSTAIRS" "tGravityAccMag" "std()" -0.0411340078469388
3 "WALKING_UPSTAIRS" "fBodyAcc" "mean()" -0.325102718537853
3 "WALKING_UPSTAIRS" "fBodyAcc" "meanFreq()" -0.280054938011299
3 "WALKING_UPSTAIRS" "fBodyAcc" "std()" -0.214723375206215
3 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean()" -0.479840462603333
3 "WALKING_UPSTAIRS" "fBodyAccJerk" "meanFreq()" -0.407201694689266
3 "WALKING_UPSTAIRS" "fBodyAccJerk" "std()" -0.497781299067797
3 "WALKING_UPSTAIRS" "fBodyAccMag" "mean()" -0.315866079491525
3 "WALKING_UPSTAIRS" "fBodyAccMag" "meanFreq()" 0.0238218745338983
3 "WALKING_UPSTAIRS" "fBodyAccMag" "std()" -0.447994369152542
3 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.412920898474576
3 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.0904944091525424
3 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.48060920220339
3 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.716877778644068
3 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0753843584661017
3 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.740033436271186
3 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "mean()" -0.514211583728814
3 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "meanFreq()" -0.177730591459322
3 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "std()" -0.445181802430508
3 "WALKING_UPSTAIRS" "fBodyGyro" "mean()" -0.482337850531073
3 "WALKING_UPSTAIRS" "fBodyGyro" "meanFreq()" -0.195623842021469
3 "WALKING_UPSTAIRS" "fBodyGyro" "std()" -0.533988196045198
3 "WALKING_UPSTAIRS" "tBodyAcc" "mean()" 0.0394480228583051
3 "WALKING_UPSTAIRS" "tBodyAcc" "std()" -0.223749986785876
3 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean()" 0.034411193159096
3 "WALKING_UPSTAIRS" "tBodyAccJerk" "std()" -0.472865564451412
3 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "mean()" -0.436901159491525
3 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "std()" -0.439020591694915
3 "WALKING_UPSTAIRS" "tBodyAccMag" "mean()" -0.184014895
3 "WALKING_UPSTAIRS" "tBodyAccMag" "std()" -0.333597432542373
3 "WALKING_UPSTAIRS" "tBodyGyro" "mean()" -0.0151723350016949
3 "WALKING_UPSTAIRS" "tBodyGyro" "std()" -0.510369804514124
3 "WALKING_UPSTAIRS" "tBodyGyroJerk" "mean()" -0.0684553026570622
3 "WALKING_UPSTAIRS" "tBodyGyroJerk" "std()" -0.61882628299435
3 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "mean()" -0.658861401355932
3 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "std()" -0.718028040338983
3 "WALKING_UPSTAIRS" "tBodyGyroMag" "mean()" -0.347321812220339
3 "WALKING_UPSTAIRS" "tBodyGyroMag" "std()" -0.408886653186441
3 "WALKING_UPSTAIRS" "tGravityAcc" "mean()" 0.112579442372881
3 "WALKING_UPSTAIRS" "tGravityAcc" "std()" -0.921112149435028
3 "WALKING_UPSTAIRS" "tGravityAccMag" "mean()" -0.184014895
3 "WALKING_UPSTAIRS" "tGravityAccMag" "std()" -0.333597432542373
4 "LAYING" "fBodyAcc" "mean()" -0.955063243641975
4 "LAYING" "fBodyAcc" "meanFreq()" 0.0977888074012963
4 "LAYING" "fBodyAcc" "std()" -0.953666768950617
4 "LAYING" "fBodyAccJerk" "mean()" -0.965965258024691
4 "LAYING" "fBodyAccJerk" "meanFreq()" 0.119400161095679
4 "LAYING" "fBodyAccJerk" "std()" -0.968235803518519
4 "LAYING" "fBodyAccMag" "mean()" -0.939389701296296
4 "LAYING" "fBodyAccMag" "meanFreq()" 0.241697899814815
4 "LAYING" "fBodyAccMag" "std()" -0.937187975962963
4 "LAYING" "fBodyBodyAccJerkMag" "mean()" -0.96228712537037
4 "LAYING" "fBodyBodyAccJerkMag" "meanFreq()" 0.274027349574074
4 "LAYING" "fBodyBodyAccJerkMag" "std()" -0.958037119259259
4 "LAYING" "fBodyBodyGyroJerkMag" "mean()" -0.983609073333333
4 "LAYING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.202949381537037
